Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-10-31 13:52:14,2018-10-31 13:52:16,"2,001s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:52:16,2018-10-31 13:52:16,"0,381s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:52:16,2018-10-31 13:52:16,"0,171s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-10-31 13:52:16,2018-10-31 13:52:21,"5,002s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-10-31 13:52:21,2018-10-31 13:52:22,"0,326s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-10-31 13:52:22,2018-10-31 13:52:24,"2,001s",PASSED
Statement - selectOptionMonodroga(),Chrome 70.0.3538.77,,2018-10-31 13:52:24,2018-10-31 13:52:24,"0,001s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-10-31 13:52:24,2018-10-31 13:52:29,"5,000s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:52:29,2018-10-31 13:52:33,"4,012s",PASSED
Statement - java.lang.Thread.sleep(15000),Chrome 70.0.3538.77,,2018-10-31 13:52:33,2018-10-31 13:52:48,"15,002s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:52:48,2018-10-31 13:52:48,"0,512s",PASSED
Statement - java.lang.Thread.sleep(15000),Chrome 70.0.3538.77,,2018-10-31 13:52:48,2018-10-31 13:53:03,"15,002s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:03,2018-10-31 13:53:03,"0,437s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:53:03,2018-10-31 13:53:06,"3,003s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:06,2018-10-31 13:53:07,"0,359s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:53:07,2018-10-31 13:53:07,"0,163s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:07,2018-10-31 13:53:36,"29,012s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:36,2018-10-31 13:53:36,"0,353s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:53:36,2018-10-31 13:53:37,"0,830s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:53:37,2018-10-31 13:53:40,"3,001s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:40,2018-10-31 13:53:41,"0,324s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:41,2018-10-31 13:53:41,"0,383s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:53:41,2018-10-31 13:53:41,"0,187s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-10-31 13:53:41,2018-10-31 13:53:42,"0,519s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:42,2018-10-31 13:53:42,"0,348s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:53:42,2018-10-31 13:53:45,"3,002s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:53:45,2018-10-31 13:53:45,"0,165s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:45,2018-10-31 13:53:46,"0,414s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:53:46,2018-10-31 13:53:46,"0,382s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:53:46,2018-10-31 13:53:49,"3,000s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:49,2018-10-31 13:53:49,"0,421s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:53:49,2018-10-31 13:53:50,"0,218s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:53:50,2018-10-31 13:53:53,"3,001s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:53,2018-10-31 13:53:53,"0,335s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:53:53,2018-10-31 13:53:53,"0,244s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:53:53,2018-10-31 13:53:54,"0,366s",PASSED
Statement - verificarCargaInformacion(),Chrome 70.0.3538.77,,2018-10-31 13:53:54,2018-10-31 13:53:54,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:53:54,2018-10-31 13:54:04,"10,590s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:04,2018-10-31 13:54:04,"0,347s",PASSED
Statement - tearDown(),Chrome 70.0.3538.77,,2018-10-31 13:54:04,2018-10-31 13:54:04,"0,001s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-31 13:54:04,2018-10-31 13:54:05,"0,814s",PASSED
,,,,,,
Test Cases/Test Buscar Farmacias - Zona,Chrome 70.0.3538.77,,2018-10-31 13:54:05,2018-10-31 13:55:54,"1m - 49,039s",FAILED
openBrowser,Chrome 70.0.3538.77,,2018-10-31 13:54:06,2018-10-31 13:54:08,"1,923s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-31 13:54:08,2018-10-31 13:54:09,"0,581s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-31 13:54:09,2018-10-31 13:54:09,"0,198s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:54:09,2018-10-31 13:54:09,"0,088s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:54:09,2018-10-31 13:54:09,"0,267s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:54:09,2018-10-31 13:54:10,"0,246s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:10,2018-10-31 13:54:10,"0,735s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:54:10,2018-10-31 13:54:11,"0,975s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:11,2018-10-31 13:54:12,"0,519s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:54:12,2018-10-31 13:54:12,"0,148s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:12,2018-10-31 13:54:13,"0,581s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-10-31 13:54:13,2018-10-31 13:54:14,"0,923s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:54:14,2018-10-31 13:54:14,"0,899s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 13:54:14,2018-10-31 13:54:15,"0,651s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 13:54:15,2018-10-31 13:54:15,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:54:15,2018-10-31 13:54:35,"20,097s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:54:35,2018-10-31 13:54:36,"0,403s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:36,2018-10-31 13:54:36,"0,177s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:54:36,2018-10-31 13:54:37,"0,974s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:37,2018-10-31 13:54:37,"0,434s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:54:37,2018-10-31 13:54:37,"0,174s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:37,2018-10-31 13:54:38,"0,273s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:54:38,2018-10-31 13:54:38,"0,639s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:54:38,2018-10-31 13:54:38,"0,212s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 13:54:38,2018-10-31 13:54:38,"0,003s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:54:38,2018-10-31 13:54:52,"13,260s",PASSED
Statement - java.lang.Thread.sleep(8000),Chrome 70.0.3538.77,,2018-10-31 13:54:52,2018-10-31 13:55:00,"8,001s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 13:55:00,2018-10-31 13:55:00,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:55:00,2018-10-31 13:55:03,"3,204s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:55:03,2018-10-31 13:55:03,"0,436s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:55:03,2018-10-31 13:55:06,"3,001s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:55:06,2018-10-31 13:55:07,"0,352s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:55:07,2018-10-31 13:55:10,"3,002s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 13:55:10,2018-10-31 13:55:10,"0,000s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-10-31 13:55:10,2018-10-31 13:55:15,"5,001s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_Medicamento),Chrome 70.0.3538.77,,2018-10-31 13:55:15,2018-10-31 13:55:15,"0,012s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:55:15,2018-10-31 13:55:15,"0,376s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:55:15,2018-10-31 13:55:15,"0,356s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 13:55:15,2018-10-31 13:55:16,"0,204s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 13:55:16,2018-10-31 13:55:16,"0,372s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-10-31 13:55:16,2018-10-31 13:55:18,"2,002s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 13:55:18,2018-10-31 13:55:18,"0,254s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-10-31 13:55:18,2018-10-31 13:55:20,"2,001s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 13:55:20,2018-10-31 13:55:21,"0,344s",PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 70.0.3538.77,,2018-10-31 13:55:21,2018-10-31 13:55:22,"1,001s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:55:22,2018-10-31 13:55:22,"0,452s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:55:22,2018-10-31 13:55:23,"0,620s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:55:23,2018-10-31 13:55:54,"31,597s",FAILED
