Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - Try,Chrome 69.0.3497.100,,2018-10-26 11:52:30,2018-10-26 11:52:50,"20,069s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:52:50,2018-10-26 11:52:50,"0,361s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:52:50,2018-10-26 11:52:50,"0,150s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:52:50,2018-10-26 11:52:51,"0,654s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:52:51,2018-10-26 11:52:51,"0,300s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-26 11:52:51,2018-10-26 11:52:54,"2,168s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:52:54,2018-10-26 11:52:54,"0,234s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-26 11:52:54,2018-10-26 11:52:54,"0,611s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:52:54,2018-10-26 11:52:55,"0,169s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 69.0.3497.100,,2018-10-26 11:52:55,2018-10-26 11:52:55,"0,003s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-26 11:52:55,2018-10-26 11:53:05,"10,536s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-26 11:53:05,2018-10-26 11:53:05,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-26 11:53:05,2018-10-26 11:53:08,"3,162s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:53:08,2018-10-26 11:53:09,"0,394s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-26 11:53:09,2018-10-26 11:53:09,"0,001s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-26 11:53:09,2018-10-26 11:53:14,"5,002s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-26 11:53:14,2018-10-26 11:53:14,"0,011s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:14,2018-10-26 11:53:14,"0,282s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 11:53:14,2018-10-26 11:53:14,"0,232s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:14,2018-10-26 11:53:14,"0,235s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:14,2018-10-26 11:53:15,"0,123s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 11:53:15,2018-10-26 11:53:15,"0,300s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-26 11:53:15,2018-10-26 11:53:17,"2,001s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 11:53:17,2018-10-26 11:53:17,"0,184s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-26 11:53:17,2018-10-26 11:53:19,"2,000s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 11:53:19,2018-10-26 11:53:19,"0,237s",PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-26 11:53:19,2018-10-26 11:53:20,"1,003s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:20,2018-10-26 11:53:20,"0,257s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:53:20,2018-10-26 11:53:21,"0,105s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:21,2018-10-26 11:53:24,"3,847s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:24,2018-10-26 11:53:25,"0,258s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:25,2018-10-26 11:53:25,"0,203s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-26 11:53:25,2018-10-26 11:53:28,"3,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:28,2018-10-26 11:53:28,"0,242s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-26 11:53:28,2018-10-26 11:53:30,"2,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:30,2018-10-26 11:53:30,"0,296s",PASSED
