Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 17:04:56,2018-10-31 17:04:56,"0,020s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:04:56,2018-10-31 17:05:08,"12,505s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 17:05:08,2018-10-31 17:05:08,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:05:08,2018-10-31 17:05:09,"1,268s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:05:09,2018-10-31 17:05:10,"0,428s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 17:05:10,2018-10-31 17:05:10,"0,000s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 17:05:10,2018-10-31 17:05:10,"0,145s",PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 17:05:10,2018-10-31 17:05:40,"30,030s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:05:40,2018-10-31 17:05:41,"0,568s",FAILED
,,,,,,
Test Cases/Test Buscar Prestadores - Zona,Chrome 70.0.3538.77,,2018-10-31 17:05:41,2018-10-31 17:08:21,"2m - 40,312s",FAILED
openBrowser,Chrome 70.0.3538.77,,2018-10-31 17:05:42,2018-10-31 17:05:44,"2,810s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-31 17:05:44,2018-10-31 17:05:45,"0,708s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-31 17:05:45,2018-10-31 17:05:45,"0,144s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 17:05:45,2018-10-31 17:05:45,"0,084s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:05:45,2018-10-31 17:05:46,"0,259s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:05:46,2018-10-31 17:05:46,"0,258s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:05:46,2018-10-31 17:05:47,"0,804s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:05:47,2018-10-31 17:05:48,"1,358s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:05:48,2018-10-31 17:05:48,"0,469s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:05:48,2018-10-31 17:05:49,"0,119s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:05:49,2018-10-31 17:05:49,"0,504s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-10-31 17:05:49,2018-10-31 17:05:50,"0,848s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 17:05:50,2018-10-31 17:05:51,"0,802s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 17:05:51,2018-10-31 17:05:51,"0,657s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:05:51,2018-10-31 17:05:51,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:05:51,2018-10-31 17:07:26,"1m - 34,750s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-10-31 17:07:26,2018-10-31 17:07:26,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-10-31 17:07:26,2018-10-31 17:07:26,"0,040s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:07:26,2018-10-31 17:07:26,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:07:26,2018-10-31 17:07:32,"5,741s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:07:32,2018-10-31 17:07:32,"0,530s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:07:32,2018-10-31 17:07:33,"0,197s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:07:33,2018-10-31 17:07:33,"0,702s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:07:33,2018-10-31 17:07:34,"0,437s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 17:07:34,2018-10-31 17:07:35,"0,698s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:07:35,2018-10-31 17:07:35,"0,276s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 17:07:35,2018-10-31 17:07:35,"0,124s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:07:35,2018-10-31 17:07:35,"0,244s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 17:07:35,2018-10-31 17:07:35,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:07:35,2018-10-31 17:07:48,"12,928s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 17:07:48,2018-10-31 17:07:48,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:07:48,2018-10-31 17:07:50,"1,768s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:07:50,2018-10-31 17:07:50,"0,344s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 17:07:50,2018-10-31 17:07:50,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 17:07:50,2018-10-31 17:07:50,"0,150s",PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 17:07:50,2018-10-31 17:08:20,"30,004s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:08:20,2018-10-31 17:08:21,"0,549s",FAILED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 70.0.3538.77,,2018-10-31 17:08:21,2018-10-31 17:13:42,"5m - 21,159s",FAILED
openBrowser,Chrome 70.0.3538.77,,2018-10-31 17:08:22,2018-10-31 17:08:24,"2,436s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-31 17:08:24,2018-10-31 17:08:25,"0,794s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-31 17:08:25,2018-10-31 17:08:25,"0,158s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 17:08:25,2018-10-31 17:08:25,"0,096s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:08:25,2018-10-31 17:08:26,"0,274s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:08:26,2018-10-31 17:08:26,"0,311s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:08:26,2018-10-31 17:08:27,"0,831s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:08:27,2018-10-31 17:08:28,"1,096s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:08:28,2018-10-31 17:08:28,"0,538s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:08:28,2018-10-31 17:08:28,"0,137s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:08:28,2018-10-31 17:08:29,"0,661s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-10-31 17:08:29,2018-10-31 17:08:37,"7,777s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 17:08:37,2018-10-31 17:08:38,"0,703s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 17:08:38,2018-10-31 17:08:38,"0,574s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:08:38,2018-10-31 17:08:38,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:08:38,2018-10-31 17:10:12,"1m - 34,091s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-10-31 17:10:12,2018-10-31 17:10:12,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-10-31 17:10:12,2018-10-31 17:10:12,"0,018s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:10:12,2018-10-31 17:10:12,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:10:12,2018-10-31 17:11:46,"1m - 33,922s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-10-31 17:11:46,2018-10-31 17:11:46,"0,002s",PASSED
refresh,Chrome 70.0.3538.77,,2018-10-31 17:11:46,2018-10-31 17:11:47,"0,492s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:11:47,2018-10-31 17:11:47,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:11:47,2018-10-31 17:13:20,"1m - 33,741s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-10-31 17:13:20,2018-10-31 17:13:20,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-10-31 17:13:20,2018-10-31 17:13:21,"0,370s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 17:13:21,2018-10-31 17:13:21,"0,000s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 17:13:21,2018-10-31 17:13:25,"4,223s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 17:13:25,2018-10-31 17:13:25,"0,390s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:13:25,2018-10-31 17:13:26,"0,174s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 17:13:26,2018-10-31 17:13:26,"0,715s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:13:26,2018-10-31 17:13:27,"0,194s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 17:13:27,2018-10-31 17:13:42,"15,158s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 17:13:42,2018-10-31 17:13:42,"0,382s",FAILED
