Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,,2018-10-30 13:20:15,2018-10-30 13:20:15,"0,644s",PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-30 13:20:15,2018-10-30 13:20:18,"2,412s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:20:18,2018-10-30 13:20:20,"2,287s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:20:20,2018-10-30 13:20:21,"1,034s",PASSED
Statement - verifyIsPortalOpen(),Chrome 69.0.3497.100,,2018-10-30 13:20:21,2018-10-30 13:20:21,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:20:21,2018-10-30 13:20:41,"20,095s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:20:41,2018-10-30 13:20:42,"0,459s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:20:42,2018-10-30 13:20:42,"0,192s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:20:42,2018-10-30 13:20:43,"0,801s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:20:43,2018-10-30 13:20:43,"0,328s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:20:43,2018-10-30 13:20:48,"5,448s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:20:48,2018-10-30 13:20:49,"0,323s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:20:49,2018-10-30 13:20:49,"0,206s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:20:49,2018-10-30 13:20:49,"0,334s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 69.0.3497.100,,2018-10-30 13:20:49,2018-10-30 13:20:49,"0,003s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:20:49,2018-10-30 13:21:05,"15,942s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-30 13:21:05,2018-10-30 13:21:05,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:21:05,2018-10-30 13:21:13,"7,806s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:21:13,2018-10-30 13:21:13,"0,439s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-30 13:21:13,2018-10-30 13:21:13,"0,002s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-30 13:21:13,2018-10-30 13:21:18,"5,001s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-30 13:21:18,2018-10-30 13:21:18,"0,014s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:18,2018-10-30 13:21:19,"0,430s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:21:19,2018-10-30 13:21:19,"0,370s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:19,2018-10-30 13:21:20,"0,333s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:20,2018-10-30 13:21:20,"0,191s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:21:20,2018-10-30 13:21:20,"0,361s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:21:20,2018-10-30 13:21:22,"2,000s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:21:22,2018-10-30 13:21:22,"0,297s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:21:22,2018-10-30 13:21:24,"2,001s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:21:24,2018-10-30 13:21:25,"0,345s",PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-30 13:21:25,2018-10-30 13:21:26,"1,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:26,2018-10-30 13:21:26,"0,618s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:21:26,2018-10-30 13:21:27,"0,193s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:27,2018-10-30 13:21:41,"14,434s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:41,2018-10-30 13:21:41,"0,335s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:41,2018-10-30 13:21:42,"0,715s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 13:21:42,2018-10-30 13:21:45,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:45,2018-10-30 13:21:46,"0,434s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:21:46,2018-10-30 13:21:48,"2,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:48,2018-10-30 13:21:48,"0,481s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:21:48,2018-10-30 13:21:48,"0,220s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-30 13:21:48,2018-10-30 13:21:49,"0,627s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:49,2018-10-30 13:21:49,"0,348s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 13:21:49,2018-10-30 13:21:52,"3,001s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:52,2018-10-30 13:21:52,"0,170s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:52,2018-10-30 13:21:53,"0,356s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:53,2018-10-30 13:21:53,"0,232s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 13:21:53,2018-10-30 13:21:56,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:56,2018-10-30 13:21:56,"0,460s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:56,2018-10-30 13:21:57,"0,267s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:21:57,2018-10-30 13:21:59,"2,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:59,2018-10-30 13:21:59,"0,368s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:21:59,2018-10-30 13:21:59,"0,261s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:21:59,2018-10-30 13:22:00,"0,473s",PASSED
Statement - verificarCargaInformacion(),Chrome 69.0.3497.100,,2018-10-30 13:22:00,2018-10-30 13:22:00,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:22:00,2018-10-30 13:22:02,"1,741s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:02,2018-10-30 13:22:02,"0,457s",PASSED
Statement - tearDown(),Chrome 69.0.3497.100,,2018-10-30 13:22:02,2018-10-30 13:22:02,"0,001s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-30 13:22:02,2018-10-30 13:22:03,"0,814s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 69.0.3497.100,,2018-10-30 13:22:03,2018-10-30 13:23:43,"1m - 39,770s",FAILED
openBrowser,Chrome 69.0.3497.100,,2018-10-30 13:22:04,2018-10-30 13:22:06,"2,026s",PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-30 13:22:06,2018-10-30 13:22:08,"2,085s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-30 13:22:08,2018-10-30 13:22:08,"0,151s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:22:08,2018-10-30 13:22:08,"0,094s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:22:08,2018-10-30 13:22:08,"0,258s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:22:08,2018-10-30 13:22:09,"0,265s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:09,2018-10-30 13:22:10,"1,109s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:22:10,2018-10-30 13:22:11,"1,451s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:11,2018-10-30 13:22:12,"0,761s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:22:12,2018-10-30 13:22:12,"0,197s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:12,2018-10-30 13:22:13,"0,926s",PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-30 13:22:13,2018-10-30 13:22:16,"2,408s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:22:16,2018-10-30 13:22:18,"2,384s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:22:18,2018-10-30 13:22:19,"1,140s",PASSED
Statement - verifyIsPortalOpen(),Chrome 69.0.3497.100,,2018-10-30 13:22:19,2018-10-30 13:22:19,"0,002s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:22:19,2018-10-30 13:22:39,"20,149s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:22:39,2018-10-30 13:22:40,"0,701s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:40,2018-10-30 13:22:40,"0,331s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 13:22:40,2018-10-30 13:22:50,"10,114s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:50,2018-10-30 13:22:51,"0,403s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:22:51,2018-10-30 13:22:54,"3,368s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:54,2018-10-30 13:22:55,"0,401s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 13:22:55,2018-10-30 13:22:55,"0,176s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:22:55,2018-10-30 13:22:55,"0,274s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 69.0.3497.100,,2018-10-30 13:22:55,2018-10-30 13:22:55,"0,003s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:22:55,2018-10-30 13:23:12,"17,171s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-30 13:23:12,2018-10-30 13:23:12,"0,002s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 13:23:12,2018-10-30 13:23:30,"17,424s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 13:23:30,2018-10-30 13:23:30,"0,483s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-30 13:23:30,2018-10-30 13:23:30,"0,002s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-30 13:23:30,2018-10-30 13:23:35,"5,003s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-30 13:23:35,2018-10-30 13:23:35,"0,013s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:23:35,2018-10-30 13:23:36,"0,512s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:23:36,2018-10-30 13:23:36,"0,382s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:23:36,2018-10-30 13:23:36,"0,341s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:23:36,2018-10-30 13:23:37,"0,215s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 13:23:37,2018-10-30 13:23:37,"0,369s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:23:37,2018-10-30 13:23:39,"2,002s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 13:23:39,2018-10-30 13:23:39,"0,162s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:23:39,2018-10-30 13:23:40,"0,383s",PASSED
clearText,Chrome 69.0.3497.100,,2018-10-30 13:23:40,2018-10-30 13:23:40,"0,257s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-30 13:23:40,2018-10-30 13:23:40,"0,293s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 13:23:40,2018-10-30 13:23:42,"2,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 13:23:42,2018-10-30 13:23:43,"0,531s",FAILED
