Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:50:41,2018-11-02 11:50:41,"0,757s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 11:50:41,2018-11-02 11:50:42,"0,637s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 11:50:42,2018-11-02 11:50:42,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:50:42,2018-11-02 11:50:48,"5,965s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:50:48,2018-11-02 11:50:48,"0,390s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:50:48,2018-11-02 11:50:49,"0,169s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:50:49,2018-11-02 11:50:49,"0,574s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:50:49,2018-11-02 11:50:50,"0,368s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:50:50,2018-11-02 11:50:51,"1,003s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:50:51,2018-11-02 11:50:51,"0,246s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:50:51,2018-11-02 11:50:51,"0,118s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:50:51,2018-11-02 11:50:51,"0,241s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-11-02 11:50:51,2018-11-02 11:50:51,"0,004s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:50:51,2018-11-02 11:51:03,"11,906s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-11-02 11:51:03,2018-11-02 11:51:03,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:51:03,2018-11-02 11:51:05,"1,549s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:51:05,2018-11-02 11:51:05,"0,325s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-11-02 11:51:05,2018-11-02 11:51:05,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:51:05,2018-11-02 11:51:05,"0,152s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:51:05,2018-11-02 11:51:35,"30,007s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:51:35,2018-11-02 11:51:36,"0,530s",FAILED
,,,,,,
