Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToWindowUrl,Chrome 70.0.3538.77,,2018-10-31 13:46:57,2018-10-31 13:46:58,"0,740s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:46:58,2018-10-31 13:46:59,"0,734s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 13:46:59,2018-10-31 13:46:59,"0,644s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 13:46:59,2018-10-31 13:46:59,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:46:59,2018-10-31 13:47:19,"20,083s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:47:19,2018-10-31 13:47:20,"0,465s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:20,2018-10-31 13:47:20,"0,177s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 13:47:20,2018-10-31 13:47:21,"0,627s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:21,2018-10-31 13:47:21,"0,415s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:47:21,2018-10-31 13:47:22,"0,778s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:22,2018-10-31 13:47:22,"0,282s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 13:47:22,2018-10-31 13:47:22,"0,142s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:22,2018-10-31 13:47:23,"0,238s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 13:47:23,2018-10-31 13:47:23,"0,021s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:47:23,2018-10-31 13:47:36,"13,261s",PASSED
Statement - java.lang.Thread.sleep(8000),Chrome 70.0.3538.77,,2018-10-31 13:47:36,2018-10-31 13:47:44,"8,001s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 13:47:44,2018-10-31 13:47:44,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 13:47:44,2018-10-31 13:47:47,"3,461s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:47,2018-10-31 13:47:48,"0,465s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:47:48,2018-10-31 13:47:51,"3,002s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 13:47:51,2018-10-31 13:47:51,"0,349s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-10-31 13:47:51,2018-10-31 13:47:54,"3,001s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 13:47:54,2018-10-31 13:47:54,"0,001s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-10-31 13:47:54,2018-10-31 13:47:59,"5,002s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_Medicamento),Chrome 70.0.3538.77,,2018-10-31 13:47:59,2018-10-31 13:47:59,"0,011s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 13:47:59,2018-10-31 13:48:00,"0,557s",FAILED
