Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-30 15:37:39,2018-10-30 15:37:39,"0,002s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 15:37:39,2018-10-30 15:37:53,"13,976s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 15:37:53,2018-10-30 15:37:53,"0,477s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-30 15:37:53,2018-10-30 15:37:53,"0,001s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-30 15:37:53,2018-10-30 15:37:58,"5,001s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-30 15:37:58,2018-10-30 15:37:58,"0,015s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:37:58,2018-10-30 15:37:59,"0,478s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 15:37:59,2018-10-30 15:37:59,"0,003s",NOT_RUN
click,Chrome 69.0.3497.100,,2018-10-30 15:37:59,2018-10-30 15:37:59,"0,450s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:37:59,2018-10-30 15:37:59,"0,223s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 15:37:59,2018-10-30 15:38:00,"0,419s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 15:38:00,2018-10-30 15:38:02,"2,002s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:02,2018-10-30 15:38:02,"0,207s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:02,2018-10-30 15:38:02,"0,349s",PASSED
clearText,Chrome 69.0.3497.100,,2018-10-30 15:38:02,2018-10-30 15:38:03,"0,194s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-30 15:38:03,2018-10-30 15:38:03,"0,329s",PASSED
Statement - java.lang.Thread.sleep(9000),Chrome 69.0.3497.100,,2018-10-30 15:38:03,2018-10-30 15:38:12,"9,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:12,2018-10-30 15:38:12,"0,418s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:12,2018-10-30 15:38:13,"0,423s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 15:38:13,2018-10-30 15:38:13,"0,169s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:13,2018-10-30 15:38:14,"1,442s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:14,2018-10-30 15:38:15,"0,535s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:15,2018-10-30 15:38:16,"0,750s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 15:38:16,2018-10-30 15:38:19,"3,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:19,2018-10-30 15:38:19,"0,420s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 15:38:19,2018-10-30 15:38:21,"2,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:21,2018-10-30 15:38:22,"0,538s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 15:38:22,2018-10-30 15:38:22,"0,763s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-30 15:38:22,2018-10-30 15:38:23,"0,887s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:23,2018-10-30 15:38:24,"0,502s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 15:38:24,2018-10-30 15:38:27,"3,000s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:27,2018-10-30 15:38:27,"0,170s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:27,2018-10-30 15:38:27,"0,368s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:27,2018-10-30 15:38:28,"0,210s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-30 15:38:28,2018-10-30 15:38:31,"3,000s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:31,2018-10-30 15:38:31,"0,534s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:31,2018-10-30 15:38:31,"0,310s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 15:38:31,2018-10-30 15:38:33,"2,000s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:33,2018-10-30 15:38:34,"0,455s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 15:38:34,2018-10-30 15:38:34,"0,282s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:34,2018-10-30 15:38:35,"0,446s",PASSED
Statement - verificarCargaInformacion(),Chrome 69.0.3497.100,,2018-10-30 15:38:35,2018-10-30 15:38:35,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 15:38:35,2018-10-30 15:38:36,"1,797s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 15:38:36,2018-10-30 15:38:37,"0,381s",PASSED
Statement - tearDown(),Chrome 69.0.3497.100,,2018-10-30 15:38:37,2018-10-30 15:38:37,"0,001s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-30 15:38:37,2018-10-30 15:38:38,"0,849s",PASSED
