Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,,2018-10-30 14:36:06,2018-10-30 14:36:07,"0,987s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 14:36:07,2018-10-30 14:36:08,"0,977s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:08,2018-10-30 14:36:08,"0,477s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 14:36:08,2018-10-30 14:36:09,"0,152s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:09,2018-10-30 14:36:09,"0,529s",PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-30 14:36:09,2018-10-30 14:36:11,"2,316s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 14:36:11,2018-10-30 14:36:14,"2,202s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 14:36:14,2018-10-30 14:36:15,"1,031s",PASSED
Statement - verifyIsPortalOpen(),Chrome 69.0.3497.100,,2018-10-30 14:36:15,2018-10-30 14:36:15,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 14:36:15,2018-10-30 14:36:35,"20,085s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 14:36:35,2018-10-30 14:36:35,"0,420s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:35,2018-10-30 14:36:35,"0,198s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-30 14:36:35,2018-10-30 14:36:36,"0,854s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:36,2018-10-30 14:36:36,"0,275s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 14:36:36,2018-10-30 14:36:40,"3,842s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:40,2018-10-30 14:36:41,"0,408s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-30 14:36:41,2018-10-30 14:36:41,"0,273s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:36:41,2018-10-30 14:36:41,"0,310s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 69.0.3497.100,,2018-10-30 14:36:41,2018-10-30 14:36:41,"0,004s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 14:36:41,2018-10-30 14:36:55,"13,908s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-30 14:36:55,2018-10-30 14:36:55,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-30 14:36:55,2018-10-30 14:37:02,"6,915s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-30 14:37:02,2018-10-30 14:37:03,"0,437s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-30 14:37:03,2018-10-30 14:37:03,"0,001s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-30 14:37:03,2018-10-30 14:37:08,"5,001s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-30 14:37:08,2018-10-30 14:37:08,"0,014s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:37:08,2018-10-30 14:37:08,"0,370s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 14:37:08,2018-10-30 14:37:08,"0,319s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:37:08,2018-10-30 14:37:09,"0,333s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 14:37:09,2018-10-30 14:37:09,"0,198s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-30 14:37:09,2018-10-30 14:37:09,"0,340s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-30 14:37:09,2018-10-30 14:37:11,"2,001s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-30 14:37:11,2018-10-30 14:37:11,"0,133s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:37:11,2018-10-30 14:37:12,"0,344s",PASSED
clearText,Chrome 69.0.3497.100,,2018-10-30 14:37:12,2018-10-30 14:37:12,"0,170s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-30 14:37:12,2018-10-30 14:37:12,"0,261s",PASSED
Statement - java.lang.Thread.sleep(9000),Chrome 69.0.3497.100,,2018-10-30 14:37:12,2018-10-30 14:37:21,"9,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-30 14:37:21,2018-10-30 14:37:22,"0,487s",FAILED
