Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 14:07:40,2018-11-02 14:07:40,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:07:40,2018-11-02 14:09:15,"1m - 34,367s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-11-02 14:09:15,2018-11-02 14:09:15,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-11-02 14:09:15,2018-11-02 14:09:15,"0,359s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 14:09:15,2018-11-02 14:09:15,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:09:15,2018-11-02 14:10:50,"1m - 35,048s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-11-02 14:10:50,2018-11-02 14:10:50,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-11-02 14:10:50,2018-11-02 14:10:50,"0,016s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 14:10:50,2018-11-02 14:10:50,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:10:50,2018-11-02 14:10:55,"4,535s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:10:55,2018-11-02 14:10:55,"0,405s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:10:55,2018-11-02 14:10:55,"0,179s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:10:55,2018-11-02 14:10:56,"0,615s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:10:56,2018-11-02 14:10:56,"0,704s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:10:56,2018-11-02 14:10:57,"0,297s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:10:57,2018-11-02 14:10:57,"0,390s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:10:57,2018-11-02 14:10:57,"0,147s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:10:57,2018-11-02 14:10:58,"0,233s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-11-02 14:10:58,2018-11-02 14:10:58,"0,018s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:10:58,2018-11-02 14:11:10,"12,716s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-11-02 14:11:10,2018-11-02 14:11:10,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:11:10,2018-11-02 14:11:12,"2,188s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:11:12,2018-11-02 14:11:13,"0,328s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-11-02 14:11:13,2018-11-02 14:11:13,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:11:13,2018-11-02 14:11:13,"0,162s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:11:13,2018-11-02 14:11:43,"30,032s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:11:43,2018-11-02 14:11:43,"0,379s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:11:43,2018-11-02 14:11:44,"0,378s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:11:44,2018-11-02 14:11:44,"0,354s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:11:44,2018-11-02 14:11:44,"0,175s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:11:44,2018-11-02 14:11:45,"0,231s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:11:45,2018-11-02 14:11:45,"0,314s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:11:45,2018-11-02 14:11:55,"10,001s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:11:55,2018-11-02 14:11:55,"0,205s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:11:55,2018-11-02 14:11:55,"0,281s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:11:55,2018-11-02 14:12:05,"10,001s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:12:05,2018-11-02 14:12:06,"0,164s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:12:06,2018-11-02 14:12:16,"10,002s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:12:16,2018-11-02 14:12:16,"0,281s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:16,2018-11-02 14:12:16,"0,346s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:12:16,2018-11-02 14:12:26,"10,002s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:26,2018-11-02 14:12:27,"0,428s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:12:27,2018-11-02 14:12:27,"0,168s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:27,2018-11-02 14:12:38,"10,773s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:38,2018-11-02 14:12:38,"0,347s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:12:38,2018-11-02 14:12:39,"0,814s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:12:39,2018-11-02 14:12:49,"10,003s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:49,2018-11-02 14:12:49,"0,355s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:49,2018-11-02 14:12:49,"0,398s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:12:49,2018-11-02 14:12:50,"0,196s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:12:50,2018-11-02 14:12:50,"0,482s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:12:50,2018-11-02 14:12:50,"0,360s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:12:50,2018-11-02 14:13:00,"10,002s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:13:00,2018-11-02 14:13:01,"0,158s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:01,2018-11-02 14:13:01,"0,350s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:13:01,2018-11-02 14:13:01,"0,196s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:13:01,2018-11-02 14:13:11,"10,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:11,2018-11-02 14:13:12,"0,446s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:13:12,2018-11-02 14:13:12,"0,199s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:13:12,2018-11-02 14:13:22,"10,003s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:22,2018-11-02 14:13:22,"0,431s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:13:22,2018-11-02 14:13:22,"0,206s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:22,2018-11-02 14:13:23,"0,386s",PASSED
Statement - verificarCargaInformacion(),Chrome 70.0.3538.77,,2018-11-02 14:13:23,2018-11-02 14:13:23,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:13:23,2018-11-02 14:13:29,"6,422s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:29,2018-11-02 14:13:30,"0,346s",PASSED
Statement - tearDown(),Chrome 70.0.3538.77,,2018-11-02 14:13:30,2018-11-02 14:13:30,"0,001s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 14:13:30,2018-11-02 14:13:30,"0,774s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Zona,Chrome 70.0.3538.77,,2018-11-02 14:13:30,2018-11-02 14:15:25,"1m - 54,582s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-02 14:13:31,2018-11-02 14:13:33,"1,958s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 14:13:33,2018-11-02 14:13:34,"0,579s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-02 14:13:34,2018-11-02 14:13:34,"0,136s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:13:34,2018-11-02 14:13:34,"0,082s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:13:34,2018-11-02 14:13:34,"0,306s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:13:34,2018-11-02 14:13:35,"0,311s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:35,2018-11-02 14:13:35,"0,832s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:13:35,2018-11-02 14:13:37,"1,204s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:37,2018-11-02 14:13:37,"0,447s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:13:37,2018-11-02 14:13:37,"0,160s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:37,2018-11-02 14:13:38,"0,628s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-11-02 14:13:38,2018-11-02 14:13:39,"0,726s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:13:39,2018-11-02 14:13:39,"0,838s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:13:39,2018-11-02 14:13:40,"0,672s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 14:13:40,2018-11-02 14:13:40,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:13:40,2018-11-02 14:13:47,"7,291s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:13:47,2018-11-02 14:13:48,"0,751s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:48,2018-11-02 14:13:48,"0,165s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:13:48,2018-11-02 14:13:50,"1,153s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:50,2018-11-02 14:13:50,"0,341s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:13:50,2018-11-02 14:13:50,"0,185s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:50,2018-11-02 14:13:50,"0,276s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:13:50,2018-11-02 14:13:51,"0,636s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:13:51,2018-11-02 14:13:51,"0,203s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-11-02 14:13:51,2018-11-02 14:13:51,"0,003s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:13:51,2018-11-02 14:14:03,"12,133s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-11-02 14:14:03,2018-11-02 14:14:03,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:14:03,2018-11-02 14:14:05,"1,348s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:14:05,2018-11-02 14:14:05,"0,375s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-11-02 14:14:05,2018-11-02 14:14:05,"0,002s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:14:05,2018-11-02 14:14:05,"0,142s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:14:05,2018-11-02 14:14:35,"30,002s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:14:35,2018-11-02 14:14:36,"0,336s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:14:36,2018-11-02 14:14:36,"0,297s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:14:36,2018-11-02 14:14:36,"0,301s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:14:36,2018-11-02 14:14:36,"0,168s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:14:36,2018-11-02 14:14:37,"0,376s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-02 14:14:37,2018-11-02 14:14:39,"2,012s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:14:39,2018-11-02 14:14:39,"0,242s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-02 14:14:39,2018-11-02 14:14:41,"2,006s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:14:41,2018-11-02 14:14:41,"0,318s",PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 70.0.3538.77,,2018-11-02 14:14:41,2018-11-02 14:14:42,"1,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:14:42,2018-11-02 14:14:43,"0,334s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:14:43,2018-11-02 14:14:43,"0,136s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:14:43,2018-11-02 14:15:00,"17,497s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:00,2018-11-02 14:15:01,"0,361s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:01,2018-11-02 14:15:01,"0,260s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-11-02 14:15:01,2018-11-02 14:15:04,"3,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:04,2018-11-02 14:15:04,"0,294s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-02 14:15:04,2018-11-02 14:15:06,"2,003s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:06,2018-11-02 14:15:06,"0,367s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:15:06,2018-11-02 14:15:07,"0,185s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:15:07,2018-11-02 14:15:07,"0,523s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:07,2018-11-02 14:15:08,"0,359s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-11-02 14:15:08,2018-11-02 14:15:11,"3,002s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:11,2018-11-02 14:15:11,"0,145s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:11,2018-11-02 14:15:11,"0,316s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:11,2018-11-02 14:15:11,"0,350s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-11-02 14:15:11,2018-11-02 14:15:14,"3,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:14,2018-11-02 14:15:15,"0,385s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:15,2018-11-02 14:15:15,"0,234s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-02 14:15:15,2018-11-02 14:15:17,"2,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:17,2018-11-02 14:15:17,"0,329s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:17,2018-11-02 14:15:18,"0,316s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:18,2018-11-02 14:15:18,"0,591s",PASSED
Statement - verificarCargaInformacion(),Chrome 70.0.3538.77,,2018-11-02 14:15:18,2018-11-02 14:15:18,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:15:18,2018-11-02 14:15:24,"5,581s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:24,2018-11-02 14:15:24,"0,324s",PASSED
Statement - tearDown(),Chrome 70.0.3538.77,,2018-11-02 14:15:24,2018-11-02 14:15:24,"0,001s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 14:15:24,2018-11-02 14:15:25,"0,849s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 70.0.3538.77,,2018-11-02 14:15:25,2018-11-02 14:18:17,"2m - 52,208s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-02 14:15:26,2018-11-02 14:15:28,"2,188s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 14:15:28,2018-11-02 14:15:29,"0,711s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-02 14:15:29,2018-11-02 14:15:29,"0,180s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:15:29,2018-11-02 14:15:29,"0,081s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:15:29,2018-11-02 14:15:30,"0,292s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:15:30,2018-11-02 14:15:30,"0,245s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:30,2018-11-02 14:15:31,"0,824s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:15:31,2018-11-02 14:15:32,"1,595s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:32,2018-11-02 14:15:33,"0,489s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:15:33,2018-11-02 14:15:33,"0,281s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:33,2018-11-02 14:15:34,"0,756s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-11-02 14:15:34,2018-11-02 14:15:35,"0,723s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:15:35,2018-11-02 14:15:35,"0,811s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:15:35,2018-11-02 14:15:36,"0,657s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 14:15:36,2018-11-02 14:15:36,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:15:36,2018-11-02 14:15:42,"5,930s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:15:42,2018-11-02 14:15:43,"0,710s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:43,2018-11-02 14:15:43,"0,205s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:15:43,2018-11-02 14:15:44,"0,892s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:44,2018-11-02 14:15:44,"0,620s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:15:44,2018-11-02 14:15:45,"0,164s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:45,2018-11-02 14:15:45,"0,412s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 14:15:45,2018-11-02 14:15:45,"0,261s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:15:45,2018-11-02 14:15:45,"0,282s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-11-02 14:15:45,2018-11-02 14:15:45,"0,009s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:15:45,2018-11-02 14:16:03,"17,429s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-11-02 14:16:03,2018-11-02 14:16:03,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:16:03,2018-11-02 14:16:05,"1,776s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 14:16:05,2018-11-02 14:16:05,"0,325s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-11-02 14:16:05,2018-11-02 14:16:05,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:16:05,2018-11-02 14:16:05,"0,170s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:16:05,2018-11-02 14:16:35,"30,005s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:16:35,2018-11-02 14:16:36,"0,482s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:16:36,2018-11-02 14:16:36,"0,003s",NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-02 14:16:36,2018-11-02 14:16:36,"0,345s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:16:36,2018-11-02 14:16:36,"0,171s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 14:16:36,2018-11-02 14:16:37,"0,330s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:16:37,2018-11-02 14:16:57,"19,999s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:16:57,2018-11-02 14:16:57,"0,141s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:16:57,2018-11-02 14:16:57,"0,346s",PASSED
clearText,Chrome 70.0.3538.77,,2018-11-02 14:16:57,2018-11-02 14:16:57,"0,182s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:16:57,2018-11-02 14:16:58,"0,313s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:16:58,2018-11-02 14:16:58,"0,157s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:16:58,2018-11-02 14:16:58,"0,333s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:16:58,2018-11-02 14:16:58,"0,369s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:16:58,2018-11-02 14:16:59,"0,135s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:16:59,2018-11-02 14:17:05,"6,061s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:05,2018-11-02 14:17:05,"0,377s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:17:05,2018-11-02 14:17:06,"0,715s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:06,2018-11-02 14:17:06,"0,318s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:17:06,2018-11-02 14:17:26,"20,004s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:26,2018-11-02 14:17:26,"0,354s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 14:17:26,2018-11-02 14:17:27,"0,165s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 14:17:27,2018-11-02 14:17:27,"0,469s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:27,2018-11-02 14:17:27,"0,406s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:17:27,2018-11-02 14:17:47,"20,000s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:17:47,2018-11-02 14:17:48,"0,154s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:48,2018-11-02 14:17:48,"0,331s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:17:48,2018-11-02 14:17:48,"0,207s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:17:48,2018-11-02 14:17:49,"0,663s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:17:49,2018-11-02 14:17:49,"0,221s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 14:17:49,2018-11-02 14:18:09,"20,001s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:18:09,2018-11-02 14:18:09,"0,323s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 14:18:09,2018-11-02 14:18:10,"0,287s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:18:10,2018-11-02 14:18:10,"0,473s",PASSED
Statement - verificarCargaInformacion(),Chrome 70.0.3538.77,,2018-11-02 14:18:10,2018-11-02 14:18:10,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 14:18:10,2018-11-02 14:18:16,"5,958s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 14:18:16,2018-11-02 14:18:16,"0,376s",PASSED
Statement - tearDown(),Chrome 70.0.3538.77,,2018-11-02 14:18:16,2018-11-02 14:18:16,"0,001s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 14:18:16,2018-11-02 14:18:17,"0,825s",PASSED
