Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
sendKeys,Chrome 69.0.3497.100,,2018-10-29 08:43:19,2018-10-29 08:43:19,"0,192s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:19,2018-10-29 08:43:19,"0,323s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:43:19,2018-10-29 08:43:22,"3,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:22,2018-10-29 08:43:22,"0,283s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:43:22,2018-10-29 08:43:23,"0,113s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:23,2018-10-29 08:43:30,"7,462s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:30,2018-10-29 08:43:30,"0,273s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:30,2018-10-29 08:43:31,"0,194s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:43:31,2018-10-29 08:43:34,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:34,2018-10-29 08:43:34,"0,313s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:34,2018-10-29 08:43:34,"0,312s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:43:34,2018-10-29 08:43:34,"0,139s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-29 08:43:34,2018-10-29 08:43:35,"0,454s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:35,2018-10-29 08:43:35,"0,293s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:43:35,2018-10-29 08:43:38,"3,002s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:38,2018-10-29 08:43:38,"0,120s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:38,2018-10-29 08:43:38,"0,283s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:38,2018-10-29 08:43:39,"0,172s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:43:39,2018-10-29 08:43:42,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:42,2018-10-29 08:43:42,"0,351s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:42,2018-10-29 08:43:42,"0,167s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:43:42,2018-10-29 08:43:45,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:45,2018-10-29 08:43:45,"0,281s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:45,2018-10-29 08:43:46,"0,198s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:46,2018-10-29 08:43:46,"0,301s",PASSED
Statement - verificarCargaInformacion(),Chrome 69.0.3497.100,,2018-10-29 08:43:46,2018-10-29 08:43:46,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-29 08:43:46,2018-10-29 08:43:54,"8,355s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:43:54,2018-10-29 08:43:55,"0,274s",PASSED
Statement - tearDown(),Chrome 69.0.3497.100,,2018-10-29 08:43:55,2018-10-29 08:43:55,"0,001s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 08:43:55,2018-10-29 08:43:55,"0,830s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Zona,Chrome 69.0.3497.100,,2018-10-29 08:43:55,2018-10-29 08:45:24,"1m - 29,083s",PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 08:43:56,2018-10-29 08:43:58,"1,825s",PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 08:43:58,2018-10-29 08:43:59,"0,693s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-29 08:43:59,2018-10-29 08:43:59,"0,124s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:43:59,2018-10-29 08:43:59,"0,100s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:43:59,2018-10-29 08:43:59,"0,231s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:43:59,2018-10-29 08:44:00,"0,248s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:00,2018-10-29 08:44:00,"0,680s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:44:00,2018-10-29 08:44:01,"1,220s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:01,2018-10-29 08:44:02,"0,358s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:44:02,2018-10-29 08:44:02,"0,111s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:02,2018-10-29 08:44:02,"0,452s",PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-29 08:44:02,2018-10-29 08:44:03,"0,699s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-29 08:44:03,2018-10-29 08:44:04,"0,776s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 08:44:04,2018-10-29 08:44:05,"0,697s",PASSED
Statement - verifyIsPortalOpen(),Chrome 69.0.3497.100,,2018-10-29 08:44:05,2018-10-29 08:44:05,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-29 08:44:05,2018-10-29 08:44:25,"20,066s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:44:25,2018-10-29 08:44:25,"0,324s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:25,2018-10-29 08:44:25,"0,147s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:44:25,2018-10-29 08:44:26,"0,585s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:26,2018-10-29 08:44:26,"0,377s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-29 08:44:26,2018-10-29 08:44:27,"0,665s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:27,2018-10-29 08:44:27,"0,243s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-29 08:44:27,2018-10-29 08:44:28,"0,611s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:28,2018-10-29 08:44:28,"0,175s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 69.0.3497.100,,2018-10-29 08:44:28,2018-10-29 08:44:28,"0,003s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-29 08:44:28,2018-10-29 08:44:39,"11,067s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 69.0.3497.100,,2018-10-29 08:44:39,2018-10-29 08:44:39,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-29 08:44:39,2018-10-29 08:44:42,"3,165s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:44:42,2018-10-29 08:44:42,"0,243s",PASSED
Statement - selectOptionAutocomplete(),Chrome 69.0.3497.100,,2018-10-29 08:44:42,2018-10-29 08:44:42,"0,000s",PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-29 08:44:42,2018-10-29 08:44:47,"5,001s",PASSED
Statement - to = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Servicio/autocomplete_input),Chrome 69.0.3497.100,,2018-10-29 08:44:47,2018-10-29 08:44:47,"0,011s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:47,2018-10-29 08:44:48,"0,356s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 08:44:48,2018-10-29 08:44:48,"0,237s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:48,2018-10-29 08:44:48,"0,242s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:44:48,2018-10-29 08:44:48,"0,139s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 08:44:48,2018-10-29 08:44:48,"0,301s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-29 08:44:48,2018-10-29 08:44:50,"2,000s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 08:44:50,2018-10-29 08:44:51,"0,193s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-29 08:44:51,2018-10-29 08:44:53,"2,002s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 08:44:53,2018-10-29 08:44:53,"0,244s",PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 69.0.3497.100,,2018-10-29 08:44:53,2018-10-29 08:44:54,"1,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:54,2018-10-29 08:44:54,"0,275s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:44:54,2018-10-29 08:44:54,"0,142s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:44:54,2018-10-29 08:45:01,"6,464s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:01,2018-10-29 08:45:01,"0,283s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:01,2018-10-29 08:45:01,"0,241s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:45:01,2018-10-29 08:45:04,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:04,2018-10-29 08:45:05,"0,288s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-29 08:45:05,2018-10-29 08:45:07,"2,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:07,2018-10-29 08:45:07,"0,288s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:45:07,2018-10-29 08:45:07,"0,138s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-29 08:45:07,2018-10-29 08:45:08,"0,558s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:08,2018-10-29 08:45:08,"0,255s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:45:08,2018-10-29 08:45:11,"3,002s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:11,2018-10-29 08:45:11,"0,112s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:11,2018-10-29 08:45:11,"0,270s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:11,2018-10-29 08:45:11,"0,154s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-29 08:45:11,2018-10-29 08:45:14,"3,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:14,2018-10-29 08:45:15,"0,331s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:15,2018-10-29 08:45:15,"0,230s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-29 08:45:15,2018-10-29 08:45:17,"2,002s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:17,2018-10-29 08:45:17,"0,240s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:17,2018-10-29 08:45:17,"0,159s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:17,2018-10-29 08:45:18,"0,291s",PASSED
Statement - verificarCargaInformacion(),Chrome 69.0.3497.100,,2018-10-29 08:45:18,2018-10-29 08:45:18,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-29 08:45:18,2018-10-29 08:45:23,"5,752s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:23,2018-10-29 08:45:24,"0,268s",PASSED
Statement - tearDown(),Chrome 69.0.3497.100,,2018-10-29 08:45:24,2018-10-29 08:45:24,"0,001s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 08:45:24,2018-10-29 08:45:24,"0,792s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 69.0.3497.100,,2018-10-29 08:45:24,2018-10-29 08:45:31,"6,263s",FAILED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 08:45:25,2018-10-29 08:45:27,"1,832s",PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 08:45:27,2018-10-29 08:45:28,"0,565s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-29 08:45:28,2018-10-29 08:45:28,"0,171s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-29 08:45:28,2018-10-29 08:45:28,"0,092s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:45:28,2018-10-29 08:45:28,"0,208s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 08:45:28,2018-10-29 08:45:28,"0,242s",PASSED
click,Chrome 69.0.3497.100,,2018-10-29 08:45:28,2018-10-29 08:45:29,"0,647s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 08:45:29,2018-10-29 08:45:31,"1,602s",FAILED
