Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-31 16:52:11,2018-10-31 16:52:11,"0,418s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 16:52:11,2018-10-31 16:52:11,"0,183s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:52:11,2018-10-31 16:52:12,"0,287s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 16:52:12,2018-10-31 16:52:12,"0,168s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:52:12,2018-10-31 16:52:12,"0,231s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 16:52:12,2018-10-31 16:52:12,"0,004s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:52:12,2018-10-31 16:52:25,"12,964s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 16:52:25,2018-10-31 16:52:25,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:52:25,2018-10-31 16:52:27,"1,431s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 16:52:27,2018-10-31 16:52:27,"0,408s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 16:52:27,2018-10-31 16:52:27,"0,002s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 16:52:27,2018-10-31 16:52:27,"0,167s",PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 16:52:27,2018-10-31 16:52:57,"30,008s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:52:57,2018-10-31 16:52:58,"0,519s",FAILED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 70.0.3538.77,,2018-10-31 16:52:58,2018-10-31 16:55:37,"2m - 39,838s",FAILED
openBrowser,Chrome 70.0.3538.77,,2018-10-31 16:52:59,2018-10-31 16:53:02,"2,637s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-31 16:53:02,2018-10-31 16:53:02,"0,629s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-31 16:53:02,2018-10-31 16:53:02,"0,189s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 16:53:02,2018-10-31 16:53:03,"0,155s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 16:53:03,2018-10-31 16:53:03,"0,284s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 16:53:03,2018-10-31 16:53:03,"0,255s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:53:03,2018-10-31 16:53:04,"0,848s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 16:53:04,2018-10-31 16:53:05,"1,065s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:53:05,2018-10-31 16:53:06,"0,700s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 16:53:06,2018-10-31 16:53:06,"0,172s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:53:06,2018-10-31 16:53:07,"0,715s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-10-31 16:53:07,2018-10-31 16:53:07,"0,884s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 16:53:07,2018-10-31 16:53:08,"0,882s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-10-31 16:53:08,2018-10-31 16:53:09,"0,677s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 16:53:09,2018-10-31 16:53:09,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:53:09,2018-10-31 16:54:44,"1m - 34,680s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-10-31 16:54:44,2018-10-31 16:54:44,"0,002s",PASSED
refresh,Chrome 70.0.3538.77,,2018-10-31 16:54:44,2018-10-31 16:54:44,"0,022s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-10-31 16:54:44,2018-10-31 16:54:44,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:54:44,2018-10-31 16:54:49,"5,036s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 16:54:49,2018-10-31 16:54:49,"0,535s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:54:49,2018-10-31 16:54:50,"0,185s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-10-31 16:54:50,2018-10-31 16:54:50,"0,511s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:54:50,2018-10-31 16:54:50,"0,367s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 16:54:50,2018-10-31 16:54:51,"0,873s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:54:51,2018-10-31 16:54:52,"0,334s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-10-31 16:54:52,2018-10-31 16:54:52,"0,164s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:54:52,2018-10-31 16:54:52,"0,284s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-10-31 16:54:52,2018-10-31 16:54:52,"0,008s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:54:52,2018-10-31 16:55:05,"12,548s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-10-31 16:55:05,2018-10-31 16:55:05,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-10-31 16:55:05,2018-10-31 16:55:06,"1,754s",PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 16:55:06,2018-10-31 16:55:07,"0,393s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-10-31 16:55:07,2018-10-31 16:55:07,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-10-31 16:55:07,2018-10-31 16:55:07,"0,191s",PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 16:55:07,2018-10-31 16:55:37,"30,006s",PASSED
click,Chrome 70.0.3538.77,,2018-10-31 16:55:37,2018-10-31 16:55:37,"0,532s",FAILED
