Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prestaciones,Chrome 70.0.3538.77,,2018-11-02 15:10:18,2018-11-02 15:19:39,"9m - 21,037s",FAILED
,,,,,,
Test Cases/Test Buscar Prestadores - Domicilio,Chrome 70.0.3538.77,,2018-11-02 15:10:19,2018-11-02 15:14:47,"4m - 28,909s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-02 15:10:20,2018-11-02 15:10:24,"3,907s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 15:10:24,2018-11-02 15:10:24,"0,571s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-02 15:10:24,2018-11-02 15:10:25,"0,172s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 15:10:25,2018-11-02 15:10:25,"0,170s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 15:10:25,2018-11-02 15:10:25,"0,292s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 15:10:25,2018-11-02 15:10:26,"0,771s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 15:10:26,2018-11-02 15:10:27,"1,191s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 15:10:27,2018-11-02 15:10:29,"1,693s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 15:10:29,2018-11-02 15:10:29,"0,576s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 15:10:29,2018-11-02 15:10:29,"0,199s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 15:10:29,2018-11-02 15:10:30,"0,653s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-11-02 15:10:30,2018-11-02 15:10:32,"1,466s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 15:10:32,2018-11-02 15:10:32,"0,689s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 15:10:32,2018-11-02 15:10:33,"0,700s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 15:10:33,2018-11-02 15:10:33,"0,002s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 15:10:33,2018-11-02 15:12:09,"1m - 36,229s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-11-02 15:12:09,2018-11-02 15:12:09,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-11-02 15:12:09,2018-11-02 15:12:09,"0,038s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 15:12:09,2018-11-02 15:12:09,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 15:12:09,2018-11-02 15:12:15,"5,582s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 15:12:15,2018-11-02 15:12:15,"0,455s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 15:12:15,2018-11-02 15:12:15,"0,195s",PASSED
